date	uid	event	value	timestamp
2013-02-06	18670	visit	8	1360155409859
2013-02-06	19780	visit	3	1360155331868
2013-02-06	279	visit	9	1360155197000
2013-02-06	19044	visit	9	1360155603589
2013-02-06	18502	visit	6	1360154922000
2013-02-06	18507	visit	4	1360155314610
2013-02-06	19849	visit	1	1360155362323
2013-02-06	3567	visit	4	1360155405000
2013-02-06	19776	visit	5	1360155360447
2013-02-06	19685	visit	1	1360155189000
2013-02-06	19405	visit	9	1360155224000
2013-02-06	19746	visit	4	1360155224000
2013-02-06	19786	visit	6	1360155197000
2013-02-06	18270	visit	4	1360155256000
2013-02-06	261	visit	8	1360155228000
2013-02-06	19867	visit	2	1360155479429
2013-02-05	121	visit	1	1360068704000
2013-02-06	18131	visit	0	1360155508124
2013-02-06	20014	visit	6	1360155481832
2013-02-06	18670	install.	9	1360155409600
2013-02-06	19871	visit	7	1360155167000
2013-02-06	3567	visit	6	1360155143000
2013-02-06	18191	visit	7	1360155131000
2013-02-06	20388	visit	0	1360155493091
2013-02-06	121	visit	0	1360155147000
2013-02-06	19776	install.	8	1360155357396
2013-02-06	18619	visit	0	1360153768000
2013-02-06	18400	visit	8	1360155426000
2013-02-06	18359	visit	6	1360155682722
2013-02-06	19895	visit	4	1360155903406
2013-02-06	19723	visit	2	1360155736849
2013-02-06	18344	visit	6	1360155783581
2013-02-06	19901	visit	8	1360155618383
2013-02-06	18380	visit	0	1360155472000
2013-02-06	19614	visit	5	1360155649000
2013-02-06	18093	visit	2	1360155628000
2013-02-06	19976	visit	4	1360155638074
2013-02-06	19946	visit	3	1360155888979
2013-02-06	20048	visit	2	1360155558000
2013-02-06	20129	visit	1	1360155695446
2013-02-06	19704	visit	8	1360155587000
2013-02-06	19723	visit	5	1360155119000
2013-02-06	18232	visit	4	1360155802466
2013-02-06	18895	visit	7	1360155598000
2013-02-06	19946	install.	0	1360155888719
2013-02-06	18284	visit	5	1360155681000
2013-02-06	19916	install.	0	1360155737654
2013-02-06	18367	visit	4	1360155695162
2013-02-06	19786	visit	6	1360155463000
2013-02-06	19725	visit	8	1360155451000
2013-02-06	19679	visit	8	1360155531000
2013-02-06	19951	visit	2	1360155572000
2013-02-06	19075	visit	9	1360155468000
2013-02-06	18106	visit	5	1360155548000
2013-02-06	123	visit	5	1360155632353
2013-02-06	18513	visit	6	1360155531000
2013-02-06	18502	visit	9	1360155922000
2013-02-06	20542	visit	9	1360156111142
2013-02-06	20023	visit	8	1360155964315
2013-02-06	18743	visit	8	1360155919000
2013-02-06	19731	visit	8	1360155747000
2013-02-06	20175	visit	3	1360155934966
2013-02-06	123	visit	1	1360155759000
2013-02-06	18729	visit	9	1360156077071
2013-02-06	20540	install.	3	1360156135222
2013-02-06	20543	install.	2	1360156185217
2013-02-06	19839	visit	2	1360156039296
2013-02-06	19740	visit	8	1360155814000
2013-02-06	123	visit	2	1360156117547
2013-02-06	19694	visit	3	1360156166012
2013-02-06	20071	visit	7	1360155709000
2013-02-06	18102	visit	3	1360155716000
2013-02-06	19769	visit	5	1360156225000
2013-02-06	19723	install.	4	1360156415273
2013-02-06	18318	visit	8	1360156033000
2013-02-06	19969	visit	4	1360156447370
2013-02-06	18344	visit	9	1360155883000
2013-02-06	19767	install.	8	1360156349655
2013-02-06	20202	visit	1	1360156363138
2013-02-06	19784	visit	3	1360156185000
2013-02-06	20089	visit	3	1360156418008
2013-02-06	20202	install.	9	1360156359217
2013-02-06	19777	visit	8	1360156209758
2013-02-06	19895	visit	6	1360156268000
2013-02-06	19444	visit	2	1360156125000
2013-02-06	18191	visit	9	1360156175000
2013-02-06	19723	visit	0	1360156415538
2013-02-06	19982	visit	0	1360156226000
2013-02-06	19798	visit	8	1360156395638
2013-02-06	2139	visit	9	1360156090000
2013-02-06	19776	visit	8	1360156531432
2013-02-06	18773	visit	4	1360156478000
2013-02-06	20543	install.	8	1360156599708
2013-02-06	19780	visit	1	1360156540181
2013-02-06	19776	install.	7	1360156543069
2013-02-06	123	visit	5	1360152745000
2013-02-06	19313	visit	6	1360156398000
2013-02-06	18488	visit	1	1360156579000
2013-02-06	20184	visit	3	1360156537000
2002-01-21	19520	visit	8	1011547168000
2013-02-06	19780	visit	2	1360156702024
2013-02-06	18643	visit	5	1360156696776
2013-02-06	20544	visit	6	1360156550087
2013-02-06	18192	visit	4	1360156463000
2013-02-06	1903	visit	0	1360156323000
2013-02-06	121	visit	5	1360156484000
2013-02-06	19200	visit	2	1360156922653
2013-02-06	18799	visit	2	1360156474000
2013-02-06	18472	visit	8	1360156861000
2013-02-06	20154	visit	9	1360149098000
2013-02-06	19897	visit	3	1360156938649
2013-02-06	19706	visit	0	1360157042067
2013-02-06	18380	visit	8	1360156717000
2013-02-06	19065	visit	7	1360157068939
2013-02-06	19849	visit	9	1360156860416
2013-02-06	19897	install.	9	1360156936057
2013-02-06	19374	visit	5	1360156988255
2013-02-06	38	visit	0	1360156744000
2013-02-06	19742	visit	6	1360156489000
2013-02-06	19018	visit	5	1360157081195
2013-02-06	19770	visit	4	1360156682000
2013-02-06	19711	install.	3	1360157083228
2013-02-06	19779	visit	1	1360157007087
2013-02-06	18344	visit	0	1360156876000
2013-02-06	19233	visit	3	1360157097000
2013-02-06	19019	visit	4	1360157134267
2013-02-06	20079	visit	4	1360157170026
2013-02-06	19851	visit	7	1360157036000
2013-02-06	1259	visit	0	1360157158000
2013-02-06	19780	visit	2	1360156920000
2013-02-06	18238	visit	0	1360157084000
2013-02-06	18237	visit	3	1360157060000
2013-02-06	18102	visit	7	1360157083000
2013-02-06	19914	visit	5	1360157359949
2013-02-06	18916	visit	8	1360156990000
2013-02-06	20294	visit	3	1360157325680
2013-02-06	19	visit	7	1360157259217
2013-02-06	18254	visit	5	1360157193000
2013-02-06	19839	visit	0	1360157244785
2013-02-06	19839	visit	0	1360157243062
2013-02-06	18871	visit	9	1360157267664
2013-02-06	20052	visit	0	1360157114932
2013-02-06	18871	install.	3	1360157267400
2013-02-06	18488	visit	6	1360157157000
2013-02-06	18666	visit	6	1360157008000
2013-02-06	18871	visit	5	1360157275742
2013-02-06	19780	visit	2	1360157319623
2013-02-06	20301	visit	4	1360157387491
2013-02-06	20172	install.	4	1360157330532
2013-02-06	20172	visit	4	1360157334916
2013-02-06	19020	visit	5	1360157225000
2013-02-06	19770	install.	3	1360157487120
2013-02-06	18087	install.	3	1360157419659
2013-02-06	4603	visit	1	1360157252000
2013-02-06	19019	visit	5	1360157682479
2013-02-06	19700	visit	4	1360157703153
2013-02-06	123	visit	5	1360157477288
2013-02-06	18270	visit	3	1360157424240
2013-02-06	19690	visit	9	1360157367000
2013-02-06	19430	visit	5	1360157485000
2013-02-06	20110	install.	6	1360157677272
2013-02-06	18330	visit	9	1360157518338
2013-02-06	19962	visit	8	1360157310000
2013-02-06	123	visit	0	1360157449136
2013-02-06	20076	visit	5	1360157721292
2013-02-06	18121	visit	1	1360157797000
2013-02-06	18607	visit	6	1360157407000
2013-02-06	19823	visit	7	1360157877538
2013-02-06	20549	visit	2	1360157779718
2013-02-06	18344	visit	4	1360157574000
2013-02-06	18247	visit	7	1360157414000
2013-02-06	20550	install.	5	1360157939687
2013-02-06	18092	visit	5	1360157579000
2013-02-06	18196	visit	8	1360157582000
2013-02-06	18445	visit	8	1360157623000
2013-02-06	20085	visit	7	1360157579000
2013-02-06	19735	visit	5	1360157783524
2013-02-06	19901	visit	5	1360157841615
2013-02-06	18150	visit	5	1360157387000
2013-02-06	19200	visit	0	1360157543000
2013-02-06	366	visit	0	1360157638000
2013-02-06	18164	visit	6	1360157715000
2013-02-06	18540	visit	1	1360157878383
2013-02-06	20172	visit	6	1360157784781
2013-02-06	20549	install.	9	1360157776915
2013-02-06	19758	visit	1	1360157874620
2013-02-06	18705	visit	1	1360157812477
2013-02-06	19725	visit	4	1360157848010
2013-02-06	19184	visit	9	1360157927246
2013-02-06	18102	visit	3	1360157964823
2013-02-06	18708	visit	1	1360158302677
2013-02-06	18661	visit	1	1360157897000
2013-02-06	19694	visit	3	1360157929000
2013-02-06	20476	visit	4	1360157934000
2013-02-06	121	visit	7	1360155480000
2013-02-06	20015	visit	4	1360158047000
2013-02-06	18300	visit	9	1360158114556
2013-02-06	19717	visit	8	1360158081322
2013-02-06	19685	visit	1	1360157880000
2013-02-06	19827	visit	8	1360158140795
2013-02-06	19786	visit	4	1360158214761
2013-02-06	20085	install.	4	1360158229935
2013-02-06	18163	visit	5	1360157318000
2013-02-06	19518	visit	4	1360158073695
2013-02-06	20025	visit	4	1360158266054
2013-02-06	19763	visit	8	1360158102707
2013-02-06	20553	install.	5	1360158356667
2013-02-06	19731	install.	2	1360158341046
2013-02-06	19856	visit	7	1360158559549
2013-02-06	18200	visit	9	1360158342365
2013-02-06	19826	install.	4	1360158538676
2013-02-06	19880	visit	8	1360158238000
2013-02-06	19731	visit	3	1360158342792
2013-02-06	18260	visit	8	1360158269000
2013-02-06	19084	visit	2	1360158561544
2013-02-06	18146	visit	5	1360158528434
2013-02-06	20085	visit	6	1360158590384
2013-02-06	19717	uninstall.	2	1360158575883
2013-02-06	19786	visit	7	1360158384433
2013-02-06	18344	visit	3	1360158304222
2013-02-06	19856	install.	6	1360158370793
2013-02-06	123	visit	5	1360158304000
2013-02-06	19839	visit	0	1360158505071
2013-02-06	18580	visit	7	1360158352000
2013-02-06	20460	visit	6	1360158571005
2013-02-06	18400	visit	4	1360158342000
2013-02-06	19895	visit	5	1360158479798
2013-02-06	19	visit	1	1360158538809
2013-02-06	19961	visit	2	1360158374285
2013-02-06	19987	visit	9	1360158497729
2013-02-06	19779	visit	6	1360158424680
2013-02-06	18510	visit	8	1360158293000
2013-02-06	20025	install.	3	1360158322817
2013-02-06	123	visit	1	1360158248000
2013-02-06	19968	visit	6	1360158630285
2013-02-06	20104	install.	1	1360158894873
2013-02-06	121	visit	0	1360158503000
2013-02-06	19779	install.	9	1360158819694
2013-02-06	19690	install.	7	1360158668365
2013-02-06	19678	install.	3	1360158690145
2013-02-06	20104	visit	8	1360158796185
2013-02-06	18102	visit	4	1360158691000
2013-02-06	19756	visit	4	1360158835609
2013-02-02	15924	visit	4	1359757390000
2013-02-06	670	visit	1	1360158891209
2013-02-06	20048	visit	3	1360154191000
2013-02-06	19772	visit	9	1360158423000
2013-02-06	19968	visit	9	1360158641066
2013-02-06	19946	visit	0	1360158537000
2013-02-05	18334	visit	1	1360072219000
2013-02-06	18725	visit	6	1360158617000
2013-02-06	19685	visit	6	1360158435000
2013-02-06	18871	visit	0	1360158463000
2013-02-06	20138	visit	1	1360158787645
2013-02-06	18871	install.	2	1360158643583
2013-02-06	18183	visit	6	1360158667122
2013-02-06	19678	visit	0	1360158671856
2013-02-06	1421	visit	8	1360158717119
2013-02-06	20104	install.	3	1360158787536
2013-02-06	18396	visit	3	1360158611000
2013-02-06	19742	visit	1	1360158355000
2013-02-06	18300	visit	2	1360158765000
2013-02-06	18533	visit	1	1360158995000
2013-02-06	18976	visit	5	1360158800000
2013-02-06	19751	visit	0	1360159169450
2013-02-06	19901	visit	6	1360159085069
2013-02-06	20090	visit	0	1360155161000
2013-02-06	20268	visit	5	1360158856000
2013-02-06	19934	visit	3	1360158999330
2013-02-06	19856	uninstall.	9	1360158901462
2013-02-06	18619	visit	1	1360158718000
2013-02-06	20555	visit	9	1360158901231
2013-02-06	121	visit	9	1360158594000
2013-02-06	19678	uninstall.	3	1360158941178
2013-02-06	19864	visit	2	1360158953000
2013-02-06	19748	install.	5	1360159080072
2013-02-06	20153	visit	3	1360158989000
2013-02-06	18221	visit	5	1360158553000
2013-02-06	20459	visit	1	1360158918000
2013-02-06	20136	install.	8	1360158904742
2013-02-06	20556	visit	1	1360158986603
2013-02-06	20157	visit	8	1360159089455
2013-02-06	18504	visit	1	1360159202802
2013-02-06	19875	visit	8	1360158996708
2013-02-06	18102	visit	4	1360158640000
2013-02-06	18102	visit	5	1360158919000
2013-02-06	18102	visit	2	1360158874000
2013-02-06	20179	visit	9	1360158999461
2013-02-06	1900	visit	4	1360158991000
2013-02-06	19712	visit	9	1360159078021
2013-02-06	19875	visit	0	1360159097730
2013-02-06	18401	visit	3	1360159146477
2013-02-06	18102	visit	3	1360159088372
2013-02-06	19875	install.	0	1360158996442
2013-02-06	18172	visit	9	1360159329657
2013-02-06	123	visit	2	1360159272000
2013-02-06	18776	visit	3	1360159030000
2013-02-06	19761	visit	0	1360159212390
2013-02-06	19724	visit	2	1360159433597
2013-02-06	19765	visit	3	1360159399054
2013-02-06	18750	visit	2	1360159275932
2013-02-06	19976	visit	0	1360159109000
2013-02-06	19864	visit	3	1360159271528
2013-02-06	19847	visit	2	1360159469456
2013-02-06	20135	visit	6	1360159502920
2013-02-06	19919	visit	1	1360159489391
2013-02-06	18344	visit	6	1360159288852
2013-02-06	18488	visit	7	1360159242000
2013-02-06	19685	visit	0	1360159378598
2013-02-06	18574	visit	0	1360159258000
2013-02-06	18175	visit	9	1360159208000
2013-02-06	19548	visit	9	1360159102000
2013-02-06	19685	visit	1	1360159373537
2013-02-06	19901	visit	8	1360159190000
2013-02-06	18329	visit	5	1360159386472
2013-02-06	366	visit	5	1360159423789
2013-02-06	19725	visit	6	1360155467000
2013-02-06	19694	visit	9	1360159283000
2013-02-06	19847	install.	5	1360159469203
2013-02-06	19889	install.	6	1360159390845
2013-02-06	19864	visit	5	1360159606063
2013-02-06	19792	visit	9	1360159424000
2013-02-06	18780	visit	2	1360159464000
2013-02-06	19962	visit	3	1360159600218
2013-02-06	18734	visit	6	1360159524000
2013-02-06	123	visit	8	1360159430000
2013-02-06	19938	install.	4	1360159561828
2013-02-06	20291	visit	5	1360159658928
2013-02-06	18708	visit	1	1360159641084
2013-02-06	18172	visit	2	1360159663264
2013-02-06	18682	visit	8	1360137401000
2013-02-06	18172	install.	2	1360159661034
2013-02-06	19938	visit	1	1360159562099
2013-02-06	19873	visit	2	1360159459000
2013-02-06	18849	visit	1	1360159375000
2013-02-06	19839	visit	0	1360159785281
2013-02-06	18888	visit	3	1360159467000
2013-02-06	19854	visit	6	1360159768000
2013-02-06	19725	visit	1	1360159642000
2013-02-06	19758	visit	5	1360159654000
2013-02-06	19792	visit	1	1360159853306
2013-02-06	18446	visit	2	1360159672000
2013-02-06	20415	visit	0	1360159676000
2013-02-06	20235	install.	1	1360159944300
2013-02-06	18172	visit	0	1360160087371
2013-02-06	18733	visit	2	1360159845000
2013-02-06	20469	visit	0	1360158097000
2013-02-06	19736	visit	5	1360160088825
2013-02-06	19864	visit	0	1360159787000
2013-02-06	19685	install.	2	1360159839138
2013-02-06	18770	visit	1	1360159877000
2013-02-06	18146	visit	6	1360160015792
2013-02-06	19727	visit	5	1360159953617
2013-02-06	18176	visit	6	1360159780000
2013-02-06	19103	visit	9	1360159934555
2013-02-06	18682	visit	2	1360159548000
2013-02-06	19491	visit	3	1360159436000
2013-02-06	19769	visit	2	1360159016000
2013-02-06	121	visit	4	1360160215000
2013-02-06	18403	visit	8	1360160397384
2013-02-06	19901	install.	8	1360160385123
2013-02-06	19786	visit	1	1360159928000
2013-02-06	19725	visit	4	1360160191212
2013-02-06	19731	visit	7	1360160121010
2013-02-06	18102	visit	7	1360160160000
2013-02-06	18102	visit	0	1360160344929
2013-02-06	19093	visit	2	1360159837000
2013-02-06	19823	visit	9	1360160241690
2013-02-06	20560	visit	0	1360160136000
2013-02-06	329	visit	6	1360160126000
2013-02-06	19779	install.	4	1360160348967
2013-02-06	19731	install.	5	1360160109471
2013-02-06	18344	visit	5	1360160261415
2013-02-06	19960	visit	5	1360160138000
2013-02-06	18504	visit	5	1360160702750
2013-02-06	20106	visit	7	1360160584304
2013-02-06	20561	visit	5	1360160457407
2013-02-06	19200	visit	1	1360160449869
2013-02-06	20031	visit	6	1360160694938
2013-02-06	123	visit	2	1360159355000
2013-02-06	18152	visit	2	1360159948000
2013-02-06	18874	visit	8	1360160392000
2013-02-06	16168	visit	5	1360160519765
2013-02-06	18249	visit	0	1360160457000
2013-02-06	19200	visit	9	1360160673038
2013-02-06	20106	visit	2	1360160587777
2013-02-06	18273	visit	6	1360160474789
2013-02-06	19779	visit	2	1360160442947
2013-02-06	19	visit	1	1360160460275
2013-02-06	19690	visit	5	1360160596017
2013-02-06	20550	uninstall.	0	1360160557364
2013-02-06	19779	visit	2	1360160473646
2013-02-06	20451	visit	5	1360160442699
2013-02-06	18435	visit	3	1360160435468
2013-02-06	20207	visit	5	1360160470000
2013-02-06	19769	install.	6	1360160442303
2013-02-06	20474	visit	9	1360160283000
2013-02-06	18153	visit	0	1360160968595
2013-02-06	20136	visit	1	1360160718492
2013-02-06	20069	visit	5	1360160708930
2013-02-06	19704	install.	1	1360160733288
2013-02-06	18806	visit	2	1360160861804
2013-02-06	18102	visit	7	1360160799146
2013-02-06	19864	visit	9	1360160852946
2013-02-06	20544	visit	1	1360160521000
2013-02-06	18267	visit	2	1360160215000
2007-01-01	18882	visit	3	1167602437000
2013-02-06	19305	visit	4	1360160808446
2013-02-06	20458	visit	6	1360160493000
2013-02-06	18301	visit	7	1360160690000
2013-02-06	18507	visit	2	1360157922000
2013-02-06	19891	visit	2	1360160536000
2013-02-06	19748	visit	5	1360160784544
2013-02-06	18395	visit	7	1360160873104
2013-02-06	19925	install.	3	1360161028671
2013-02-06	19770	install.	9	1360161247482
2013-02-06	18876	visit	5	1360161272904
2013-02-06	19895	visit	5	1360161186776
2013-02-06	20566	visit	8	1360161072350
2013-02-06	18474	visit	1	1360160497000
2013-02-06	19928	visit	3	1360160904000
2013-02-06	18714	visit	8	1360160963000
2013-02-06	20544	visit	6	1360161009000
2013-02-06	19779	visit	5	1360161073033
2013-02-06	19824	visit	7	1360161101000
2013-02-06	19786	visit	1	1360161158062
2013-02-06	20567	visit	8	1360161209116
2013-02-06	20562	uninstall.	5	1360161019853
2013-02-06	19841	visit	6	1360161137208
2013-02-06	20046	visit	8	1360161103964
2013-02-06	19199	visit	8	1360161189813
2013-02-06	18424	visit	8	1360161074000
2013-02-06	19930	visit	5	1360161130382
2013-02-06	20005	visit	9	1360160811000
2013-02-06	20440	visit	4	1360161243731
2013-02-06	20158	visit	0	1360160935000
2013-02-06	20308	visit	5	1360144807000
2013-02-06	19690	visit	0	1360161555750
2013-02-06	19756	visit	7	1360161559843
2013-02-06	18403	visit	3	1360161447597
2013-02-06	18087	visit	4	1360161386489
2013-02-06	18087	visit	0	1360161462559
2013-02-06	19983	visit	3	1360161436249
2013-02-06	18573	visit	5	1360161349000
2013-02-06	18193	visit	4	1360161382000
2013-02-06	19930	install.	9	1360161520310
2013-02-06	18367	visit	9	1360155511000
2013-02-06	19761	install.	9	1360161317852
2013-02-06	19806	install.	1	1360161499093
2013-02-06	18105	visit	7	1360161451012
2013-02-06	20248	visit	0	1360161487970
2013-02-06	19769	install.	1	1360161416226
2013-02-06	18200	visit	7	1360160927000
2013-02-06	18163	visit	8	1360161412730
2013-02-06	19786	visit	1	1360161414000
2013-02-06	19874	visit	6	1360161472582
2013-02-06	19806	visit	9	1360161570234
2013-02-06	19725	visit	5	1360161446520
2013-02-06	20205	visit	1	1360161518114
2013-02-06	19895	visit	1	1360161530851
2013-02-06	20324	install.	2	1360161405679
2013-02-06	19725	visit	3	1360161445021
2013-02-06	19806	visit	8	1360161568158
2013-02-06	18102	visit	0	1360161499000
2013-02-06	20265	visit	2	1360161871025
2013-02-06	19006	visit	0	1360161474000
2013-02-06	20568	install.	9	1360161626206
2013-02-06	20205	visit	1	1360161629000
2013-02-06	19834	uninstall.	3	1360161730893
2013-02-06	18200	visit	7	1360161481000
2013-02-06	18688	visit	1	1360154242000
2013-02-04	688	visit	7	1359920564000
2013-02-06	18200	visit	4	1360160708000
2013-02-06	18714	visit	6	1360161704683
2013-02-06	20568	visit	9	1360161626465
2013-02-06	18475	visit	5	1360161807569
2013-02-06	18367	visit	2	1360161320000
2013-02-06	2139	visit	6	1360161699000
2013-02-06	19474	visit	5	1360161632000
2013-02-06	688	visit	1	1360083545000
2013-02-06	18399	visit	6	1360161564000
2013-02-06	38	visit	4	1360161581000
2013-02-06	20568	visit	5	1360161628753
2013-02-06	427	visit	8	1360161781459
2013-02-06	18248	visit	7	1360161565000
2013-02-06	19685	install.	3	1360161659895
2013-02-06	19731	visit	9	1360161746197
2013-02-06	19833	visit	6	1360161554000
2013-02-04	688	visit	8	1359993297000
2013-02-05	688	visit	6	1360053972000
2013-02-06	18540	visit	2	1360161680000
2013-02-06	18102	visit	8	1360161677296
2013-02-06	18232	visit	7	1360161256000
2013-02-06	18102	visit	5	1360161651714
2013-02-06	18446	visit	4	1360161688343
2013-02-06	121	visit	9	1360161541000
2013-02-06	19780	visit	8	1360161731701
2013-02-06	19806	visit	3	1360161766068
2013-02-03	121	visit	3	1359880529000
2013-02-06	20051	visit	8	1360161956045
2013-02-06	19786	visit	8	1360162077002
2013-02-06	19704	visit	5	1360161918441
2013-02-06	18732	visit	9	1360161760000
2013-02-06	19725	visit	3	1360161210000
2013-02-06	19731	visit	3	1360162029427
2013-02-06	4355	visit	6	1360151447000
2013-02-06	18253	visit	2	1360161750000
2013-02-06	19779	visit	6	1360162000556
2013-02-06	19786	visit	6	1360161833000
2013-02-06	19830	visit	6	1360161721000
2013-02-06	19251	visit	5	1360161728000
2013-02-06	20138	visit	7	1360162141354
2013-02-06	20302	uninstall.	4	1360162060519
2013-02-06	20525	visit	5	1360162043909
2013-02-06	19839	visit	7	1360161805000
2013-02-06	18244	visit	5	1360161950104
2013-02-06	20569	install.	3	1360161916052
2013-02-06	19686	visit	4	1360161828000
2013-02-06	121	visit	0	1360162163839
2013-02-06	18814	visit	0	1360161853000
2013-02-06	19	visit	5	1360162182665
2013-02-06	18172	visit	7	1360162193730
2013-02-06	19	visit	8	1360162056519
2013-02-06	19728	visit	0	1360161894000
2013-02-06	19898	visit	3	1360162151215
2013-02-06	20051	install.	2	1360161949850
2013-02-06	19898	visit	2	1360162119882
2013-02-06	19809	install.	5	1360162420056
2013-02-06	20571	visit	6	1360162337867
2013-02-06	18580	visit	5	1360162386671
2013-02-06	20171	visit	7	1360162429015
2013-02-06	18580	install.	0	1360162369633
2013-02-06	19710	visit	7	1360162258000
2013-02-06	20172	visit	8	1360162476054
2013-02-06	18589	visit	6	1360162274000
2013-02-06	121	visit	1	1360148091000
2013-02-06	20039	visit	8	1360162061000
2013-02-06	18692	visit	7	1360162159000
2013-02-06	19	visit	3	1360162374663
2013-02-06	18200	visit	5	1360162204388
2013-02-06	18210	visit	2	1360162262000
2013-02-06	19603	visit	7	1360162024000
2013-02-06	19698	visit	8	1360162077000
2013-02-06	19167	visit	5	1360162209885
2013-02-06	18102	visit	9	1360162476666
2013-02-06	19818	install.	5	1360162443925
2013-02-06	19786	install.	4	1360162278211
2013-02-06	427	visit	1	1360162311000
2013-02-06	19725	visit	5	1360162323819
2013-02-06	20571	visit	4	1360162334281
2013-02-06	19723	visit	1	1360162315745
2013-02-06	18238	visit	9	1360162059000
2013-02-06	18708	visit	5	1360162220000
2013-02-06	19827	install.	8	1360162248800
2013-02-06	19809	visit	6	1360162420317
2013-02-06	19758	visit	3	1360162061000
2013-02-06	19701	visit	9	1360162388865
2013-02-06	19821	visit	3	1360162576000
2013-02-06	20057	visit	3	1360123776000
2013-02-06	19700	visit	2	1360162661433
2013-02-06	18492	visit	5	1360162374000
2013-02-06	18244	visit	8	1360162622496
2013-02-06	20052	visit	7	1360162649456
2013-02-06	19786	visit	5	1360162638034
2013-02-06	19690	install.	1	1360162688219
2013-02-06	19685	visit	0	1360162687507
2013-02-06	19	visit	4	1360162635132
2013-02-06	20359	visit	7	1360162520028
2013-02-06	20027	visit	4	1360162799034
2013-02-06	18172	visit	7	1360162534534
2013-02-06	20572	install.	4	1360162527624
2013-02-06	19826	visit	0	1360162609648
2013-02-06	18102	visit	6	1360162366000
2013-02-06	19111	visit	1	1360162504155
2013-02-06	19701	visit	8	1360162319000
2013-02-06	19201	visit	3	1360162321000
2013-02-06	20248	visit	9	1360163103269
2013-02-06	20052	visit	7	1360162946583
2013-02-06	19897	visit	2	1360163084960
2013-02-06	20210	visit	5	1360163097446
2013-02-06	18709	visit	0	1360162220000
2013-02-06	19930	visit	1	1360162848000
2013-02-06	19968	visit	1	1360162663000
2013-02-06	19960	visit	6	1360162815738
2013-02-06	19792	visit	3	1360162042000
2013-02-06	427	visit	2	1360162710000
2013-02-06	19767	visit	2	1360162707000
2013-02-06	20209	visit	6	1360163067440
2013-02-06	18252	visit	8	1360162657000
2013-02-06	19786	visit	1	1360163016227
2013-02-06	19117	visit	6	1360162693000
2013-02-06	20104	visit	2	1360162848000
2013-02-06	20235	visit	8	1360163030777
2013-02-06	19723	visit	5	1360162933223
2013-02-06	20034	visit	5	1360163092006
2013-02-06	19723	visit	3	1360162936055
2013-02-06	19731	visit	2	1360163298010
2013-02-06	18200	visit	8	1360163075000
2013-02-06	329	visit	0	1360163007000
2013-02-06	18395	visit	8	1360163289984
2013-02-06	19960	visit	6	1360163259979
2013-02-06	19810	visit	9	1360163195000
2013-02-06	19731	install.	5	1360163287702
2013-02-06	19889	visit	7	1360163101094
2013-02-06	19140	visit	5	1360163175000
2013-02-06	19844	visit	4	1360163023000
2013-02-06	20052	visit	9	1360163131668
2013-02-06	20242	visit	9	1360163137289
2013-02-06	19987	visit	4	1360163203711
2013-02-06	18269	visit	8	1360163088000
2013-02-06	20471	visit	9	1360163337602
2013-02-06	20471	install.	4	1360163337342
2013-02-06	123	visit	9	1360162955000
2013-02-06	18214	visit	0	1360163169000
2013-02-06	18172	visit	9	1360163202091
2013-02-06	20052	visit	5	1360163105918
2013-02-06	19701	visit	3	1360163101023
2013-02-06	19823	visit	0	1360163185604
2013-02-06	20172	visit	4	1360163061000
2013-02-06	19809	visit	3	1360163387626
2013-02-06	19792	visit	7	1360163305066
2013-02-06	19818	visit	0	1360163015000
2013-02-06	20034	visit	3	1360163183000
2013-02-06	19962	visit	8	1360163369464
2013-02-06	18102	visit	7	1360163133000
2013-02-06	19721	visit	4	1360163364472
2013-02-06	20163	visit	0	1360163184494
2013-02-06	19810	visit	2	1360163297380
2013-02-06	20271	visit	3	1360163333869
2013-02-06	19721	install.	7	1360163364213
2013-02-06	18692	install.	4	1360163397384
2013-02-06	19874	install.	9	1360163144371
2013-02-06	19779	visit	6	1360163478000
2013-02-06	18087	visit	0	1360163111000
2013-02-06	18273	visit	0	1360163611897
2013-02-06	20254	visit	7	1360163354000
2013-02-06	19928	visit	8	1360163487098
2013-02-06	38	visit	7	1360163269000
2013-02-06	18252	visit	1	1360151351000
2013-02-06	19779	install.	1	1360163437253
2013-02-06	18980	visit	8	1360163234000
2013-02-06	16168	visit	0	1360163440000
2013-02-06	19742	install.	6	1360163591348
2013-02-06	18993	visit	6	1360163614164
2013-02-06	19158	visit	7	1360163331000
2013-02-06	19703	install.	9	1360163475595
2013-02-06	20049	visit	6	1360163326000
2013-02-06	19690	install.	9	1360163561327
2013-02-06	19725	visit	1	1360163423713
2013-02-06	20356	visit	4	1360163517000
2013-02-06	19758	visit	0	1360162595000
2013-02-06	18692	visit	9	1360163311000
2013-02-06	19742	visit	0	1360163594190
2013-02-06	20555	install.	6	1360163918865
2013-02-06	19734	visit	9	1360163890913
2013-02-06	19786	visit	7	1360163899571
2013-02-06	19779	visit	2	1360163732000
2013-02-06	19967	visit	8	1360163112000
2013-02-06	427	visit	1	1360163737000
2013-02-06	19700	visit	4	1360163550000
2013-02-06	1259	visit	2	1360163773000
2013-02-06	18176	visit	2	1360163549000
2013-02-06	19703	install.	1	1360163864122
2013-02-06	20580	visit	7	1360163838625
2013-02-06	20580	visit	6	1360163844446
2013-02-06	18455	visit	1	1360163703000
2013-02-06	18367	visit	9	1360163744000
